t_pfa,I_pfa,V_pfa
0.003571,-0.146484375,-0.0336181640625
0.003572,-0.146484375,-0.0336181640625
0.003573,-0.09765625,-0.0336181640625
0.003574,-0.09765625,-0.0336181640625
0.003575,-0.09765625,-0.03262939453125
0.003576,-0.146484375,-0.031640625
0.003577,-0.09765625,-0.03262939453125
0.003578,-0.09765625,-0.0336181640625
0.003579,-0.09765625,-0.0336181640625
0.00358,-0.09765625,-0.0336181640625
0.003581,-0.09765625,-0.0336181640625
0.003582,-0.09765625,-0.0336181640625
0.003583,-0.09765625,-0.03262939453125
0.003584,-0.09765625,-0.03262939453125
0.003585,-0.09765625,-0.03262939453125
0.003586,-0.09765625,-0.0336181640625
0.003587,-0.146484375,-0.0336181640625
0.003588,-0.09765625,-0.0336181640625
0.003589,-0.146484375,-0.0336181640625
0.00359,-0.09765625,-0.0336181640625
0.003591,-0.09765625,-0.03262939453125
0.003592,-0.09765625,-0.031640625
0.003593,-0.09765625,-0.0336181640625
0.003594,-0.09765625,-0.03262939453125
0.003595,-0.09765625,-0.03262939453125
0.003596,-0.09765625,-0.0336181640625
0.003597,-0.09765625,-0.0336181640625
0.003598,-0.09765625,-0.03262939453125
0.003599,-0.09765625,-0.0336181640625
0.0036,-0.09765625,-0.03262939453125
0.003601,-0.09765625,-0.03262939453125
0.003602,-0.09765625,-0.0336181640625
0.003603,-0.09765625,-0.03262939453125
0.003604,-0.09765625,-0.03262939453125
0.003605,-0.09765625,-0.0336181640625
0.003606,-0.09765625,-0.03262939453125
0.003607,-0.09765625,-0.0336181640625
0.003608,-0.09765625,-0.03262939453125
0.003609,-0.09765625,-0.0336181640625
0.00361,-0.09765625,-0.0336181640625
0.003611,-0.09765625,-0.03262939453125
0.003612,-0.09765625,-0.031640625
0.003613,-0.09765625,-0.03262939453125
0.003614,-0.09765625,-0.031640625
0.003615,-0.09765625,-0.03262939453125
0.003616,-0.09765625,-0.03262939453125
0.003617,-0.09765625,-0.031640625
0.003618,-0.09765625,-0.03262939453125
0.003619,-0.09765625,-0.031640625
0.00362,-0.146484375,-0.03262939453125
0.003621,-0.146484375,-0.03262939453125
0.003622,-0.09765625,-0.03262939453125
0.003623,-0.09765625,-0.03262939453125
0.003624,-0.09765625,-0.03262939453125
0.003625,-0.146484375,-0.03262939453125
0.003626,-0.09765625,-0.03262939453125
0.003627,-0.09765625,-0.03262939453125
0.003628,-0.09765625,-0.03262939453125
0.003629,-0.09765625,-0.03262939453125
0.00363,-0.09765625,-0.03262939453125
0.003631,-0.09765625,-0.031640625
0.003632,-0.09765625,-0.031640625
0.003633,-0.146484375,-0.03262939453125
0.003634,-0.09765625,-0.03262939453125
0.003635,-0.146484375,-0.031640625
0.003636,-0.09765625,-0.031640625
0.003637,-0.09765625,-0.03262939453125
0.003638,-0.09765625,-0.03262939453125
0.003639,-0.09765625,-0.03262939453125
0.00364,-0.146484375,-0.031640625
0.003641,-0.09765625,-0.031640625
0.003642,-0.09765625,-0.031640625
0.003643,-0.09765625,-0.0336181640625
0.003644,-0.09765625,-0.03262939453125
0.003645,-0.09765625,-0.03262939453125
0.003646,-0.09765625,-0.031640625
0.003647,-0.09765625,-0.03262939453125
0.003648,-0.09765625,-0.03262939453125
0.003649,-0.09765625,-0.031640625
0.00365,-0.146484375,-0.031640625
0.003651,-0.146484375,-0.03262939453125
0.003652,-0.146484375,-0.03262939453125
0.003653,-0.09765625,-0.031640625
0.003654,-0.09765625,-0.031640625
0.003655,-0.09765625,-0.03262939453125
0.003656,-0.146484375,-0.03262939453125
0.003657,-0.09765625,-0.031640625
0.003658,-0.146484375,-0.031640625
0.003659,-0.09765625,-0.03262939453125
0.00366,-0.09765625,-0.03262939453125
0.003661,-0.09765625,-0.03262939453125
0.003662,-0.146484375,-0.031640625
0.003663,-0.146484375,-0.03262939453125
0.003664,-0.146484375,-0.03262939453125
0.003665,-0.09765625,-0.03262939453125
0.003666,-0.09765625,-0.031640625
0.003667,-0.09765625,-0.031640625
0.003668,-0.09765625,-0.03262939453125
0.003669,-0.09765625,-0.03262939453125
0.00367,-0.09765625,-0.031640625
0.003671,-0.09765625,-0.03262939453125
0.003672,-0.09765625,-0.031640625
0.003673,-0.09765625,-0.03262939453125
0.003674,-0.09765625,-0.0336181640625
0.003675,-0.09765625,-0.031640625
0.003676,-0.146484375,-0.03262939453125
0.003677,-0.146484375,-0.0336181640625
0.003678,-0.146484375,-0.03262939453125
0.003679,-0.09765625,-0.031640625
0.00368,-0.09765625,-0.031640625
0.003681,-0.146484375,-0.031640625
0.003682,-0.09765625,-0.03262939453125
0.003683,-0.09765625,-0.031640625
0.003684,-0.09765625,-0.03262939453125
0.003685,-0.09765625,-0.03262939453125
0.003686,-0.09765625,-0.03262939453125
0.003687,-0.146484375,-0.031640625
0.003688,-0.09765625,-0.03262939453125
0.003689,-0.09765625,-0.03262939453125
0.00369,-0.09765625,-0.03262939453125
0.003691,-0.146484375,-0.03262939453125
0.003692,-0.09765625,-0.031640625
0.003693,-0.146484375,-0.031640625
0.003694,-0.09765625,-0.031640625
0.003695,-0.09765625,-0.031640625
0.003696,-0.146484375,-0.031640625
0.003697,-0.146484375,-0.03262939453125
0.003698,-0.09765625,-0.031640625
0.003699,-0.146484375,-0.03262939453125
0.0037,-0.146484375,-0.031640625
0.003701,-0.146484375,-0.031640625
0.003702,-0.09765625,-0.031640625
0.003703,-0.09765625,-0.031640625
0.003704,-0.09765625,-0.03262939453125
0.003705,-0.09765625,-0.03262939453125
0.003706,-0.09765625,-0.03262939453125
0.003707,-0.09765625,-0.031640625
0.003708,-0.146484375,-0.03262939453125
0.003709,-0.09765625,-0.03262939453125
0.00371,-0.09765625,-0.03262939453125
0.003711,-0.09765625,-0.031640625
0.003712,-0.09765625,-0.031640625
0.003713,-0.09765625,-0.03262939453125
0.003714,-0.09765625,-0.031640625
0.003715,-0.09765625,-0.031640625
0.003716,-0.09765625,-0.031640625
0.003717,-0.09765625,-0.03262939453125
0.003718,-0.09765625,-0.03262939453125
0.003719,-0.09765625,-0.03262939453125
0.00372,-0.09765625,-0.031640625
0.003721,-0.146484375,-0.031640625
0.003722,-0.09765625,-0.0336181640625
0.003723,-0.09765625,-0.031640625
0.003724,-0.09765625,-0.03262939453125
0.003725,-0.09765625,-0.03262939453125
0.003726,-0.09765625,-0.03262939453125
0.003727,-0.09765625,-0.03262939453125
0.003728,-0.09765625,-0.0336181640625
0.003729,-0.09765625,-0.031640625
0.00373,-0.146484375,-0.031640625
0.003731,-0.09765625,-0.031640625
0.003732,-0.09765625,-0.031640625
0.003733,-0.09765625,-0.03262939453125
0.003734,-0.09765625,-0.031640625
0.003735,-0.09765625,-0.03262939453125
0.003736,-0.146484375,-0.031640625
0.003737,-0.09765625,-0.031640625
0.003738,-0.09765625,-0.031640625
0.003739,-0.09765625,-0.03262939453125
0.00374,-0.09765625,-0.03262939453125
0.003741,-0.09765625,-0.03262939453125
0.003742,-0.09765625,-0.031640625
0.003743,-0.09765625,-0.031640625
0.003744,-0.09765625,-0.031640625
0.003745,-0.09765625,-0.031640625
0.003746,-0.09765625,-0.031640625
0.003747,-0.09765625,-0.03262939453125
0.003748,-0.09765625,-0.031640625
0.003749,-0.09765625,-0.03262939453125
0.00375,-0.09765625,-0.031640625
0.003751,-0.09765625,-0.031640625
0.003752,-0.09765625,-0.03262939453125
0.003753,-0.09765625,-0.031640625
0.003754,-0.09765625,-0.03262939453125
0.003755,-0.09765625,-0.0336181640625
0.003756,-0.09765625,-0.031640625
0.003757,-0.09765625,-0.031640625
0.003758,-0.09765625,-0.03262939453125
0.003759,-0.09765625,-0.03262939453125
0.00376,-0.09765625,-0.031640625
0.003761,-0.09765625,-0.03262939453125
0.003762,-0.09765625,-0.031640625
0.003763,-0.09765625,-0.031640625
0.003764,-0.09765625,-0.03262939453125
0.003765,-0.146484375,-0.031640625
0.003766,-0.146484375,-0.031640625
0.003767,-0.09765625,-0.031640625
0.003768,-0.146484375,-0.031640625
0.003769,-0.09765625,-0.031640625
0.00377,-0.09765625,-0.03262939453125
0.003771,-0.09765625,-0.031640625
0.003772,-0.09765625,-0.03262939453125
0.003773,-0.09765625,-0.031640625
0.003774,-0.09765625,-0.03262939453125
0.003775,-0.09765625,-0.03262939453125
0.003776,-0.09765625,-0.031640625
0.003777,-0.09765625,-0.03262939453125
0.003778,-0.09765625,-0.03262939453125
0.003779,-0.09765625,-0.0336181640625
0.00378,-0.09765625,-0.031640625
0.003781,-0.09765625,-0.031640625
0.003782,-0.09765625,-0.031640625
0.003783,-0.09765625,-0.03262939453125
0.003784,-0.09765625,-0.0336181640625
0.003785,-0.146484375,-0.0336181640625
0.003786,-0.09765625,-0.03262939453125
0.003787,-0.09765625,-0.03262939453125
0.003788,-0.09765625,-0.0336181640625
0.003789,-0.09765625,-0.03262939453125
0.00379,-0.09765625,-0.03262939453125
0.003791,-0.09765625,-0.031640625
0.003792,-0.146484375,-0.03262939453125
0.003793,-0.09765625,-0.03262939453125
0.003794,-0.09765625,-0.03262939453125
0.003795,-0.09765625,-0.031640625
0.003796,-0.146484375,-0.0336181640625
0.003797,-0.146484375,-0.031640625
0.003798,-0.146484375,-0.03262939453125
0.003799,-0.146484375,-0.03262939453125
0.0038,-0.09765625,-0.03262939453125
0.003801,-0.146484375,-0.03262939453125
0.003802,-0.09765625,-0.03262939453125
0.003803,-0.09765625,-0.03262939453125
0.003804,-0.09765625,-0.031640625
0.003805,-0.09765625,-0.03262939453125
0.003806,-0.09765625,-0.03262939453125
0.003807,-0.09765625,-0.031640625
0.003808,-0.09765625,-0.031640625
0.003809,-0.09765625,-0.031640625
0.00381,-0.09765625,-0.03262939453125
0.003811,-0.09765625,-0.03262939453125
0.003812,-0.09765625,-0.03262939453125
0.003813,-0.09765625,-0.0336181640625
0.003814,-0.146484375,-0.0336181640625
0.003815,-0.09765625,-0.0336181640625
0.003816,-0.146484375,-0.0336181640625
0.003817,-0.09765625,-0.0336181640625
0.003818,-0.09765625,-0.03262939453125
0.003819,-0.146484375,-0.031640625
0.00382,-0.09765625,-0.03262939453125
0.003821,-0.09765625,-0.0336181640625
0.003822,-0.09765625,-0.0336181640625
0.003823,-0.09765625,-0.0336181640625
0.003824,-0.09765625,-0.03262939453125
0.003825,-0.09765625,-0.031640625
0.003826,-0.09765625,-0.0336181640625
0.003827,-0.09765625,-0.0336181640625
0.003828,-0.09765625,-0.03262939453125
0.003829,-0.09765625,-0.0336181640625
0.00383,-0.09765625,-0.03262939453125
0.003831,-0.09765625,-0.03262939453125
0.003832,-0.09765625,-0.0336181640625
0.003833,-0.09765625,-0.0336181640625
0.003834,-0.146484375,-0.0336181640625
0.003835,-0.09765625,-0.0336181640625
0.003836,-0.146484375,-0.03262939453125
0.003837,-0.09765625,-0.0336181640625
0.003838,-0.09765625,-0.03262939453125
0.003839,-0.146484375,-0.0336181640625
0.00384,-0.09765625,-0.0336181640625
0.003841,-0.09765625,-0.03262939453125
0.003842,-0.146484375,-0.0336181640625
0.003843,-0.146484375,-0.0336181640625
0.003844,-0.09765625,-0.0336181640625
0.003845,-0.09765625,-0.0336181640625
0.003846,-0.09765625,-0.0336181640625
0.003847,-0.09765625,-0.0336181640625
0.003848,-0.146484375,-0.0336181640625
0.003849,-0.09765625,-0.0336181640625
0.00385,-0.09765625,-0.0336181640625
0.003851,-0.09765625,-0.0336181640625
0.003852,-0.09765625,-0.0336181640625
0.003853,-0.09765625,-0.0336181640625
0.003854,-0.09765625,-0.0336181640625
0.003855,-0.09765625,-0.0336181640625
0.003856,-0.146484375,-0.0336181640625
0.003857,-0.146484375,-0.0336181640625
0.003858,-0.09765625,-0.0336181640625
0.003859,-0.146484375,-0.0336181640625
0.00386,-0.146484375,-0.0336181640625
0.003861,-0.146484375,-0.03460693359375
0.003862,-0.09765625,-0.0336181640625
0.003863,-0.09765625,-0.03460693359375
0.003864,-0.146484375,-0.0336181640625
0.003865,-0.146484375,-0.03460693359375
0.003866,-0.09765625,-0.0336181640625
0.003867,-0.146484375,-0.03460693359375
0.003868,-0.146484375,-0.0336181640625
0.003869,-0.09765625,-0.0336181640625
0.00387,-0.09765625,-0.0336181640625
0.003871,-0.09765625,-0.0336181640625
0.003872,-0.09765625,-0.0336181640625
0.003873,-0.09765625,-0.0336181640625
0.003874,-0.09765625,-0.035595703124999996
0.003875,-0.09765625,-0.03460693359375
0.003876,-0.09765625,-0.0336181640625
0.003877,-0.09765625,-0.0336181640625
0.003878,-0.09765625,-0.03460693359375
0.003879,-0.09765625,-0.03460693359375
0.00388,-0.146484375,-0.0336181640625
0.003881,-0.09765625,-0.0336181640625
0.003882,-0.09765625,-0.0336181640625
0.003883,-0.09765625,-0.03460693359375
0.003884,-0.09765625,-0.0336181640625
0.003885,-0.09765625,-0.035595703124999996
0.003886,-0.09765625,-0.03460693359375
0.003887,-0.09765625,-0.0336181640625
0.003888,-0.09765625,-0.03460693359375
0.003889,-0.09765625,-0.03460693359375
0.00389,-0.09765625,-0.035595703124999996
0.003891,-0.09765625,-0.03460693359375
0.003892,-0.09765625,-0.03460693359375
0.003893,-0.146484375,-0.035595703124999996
0.003894,-0.09765625,-0.03460693359375
0.003895,-0.09765625,-0.03460693359375
0.003896,-0.09765625,-0.035595703124999996
0.003897,-0.09765625,-0.03460693359375
0.003898,-0.09765625,-0.03460693359375
0.003899,-0.09765625,-0.03460693359375
0.0039,-0.09765625,-0.0336181640625
0.003901,-0.09765625,-0.035595703124999996
0.003902,-0.09765625,-0.0336181640625
0.003903,-0.146484375,-0.03460693359375
0.003904,-0.09765625,-0.03460693359375
0.003905,-0.09765625,-0.03460693359375
0.003906,-0.09765625,-0.03460693359375
0.003907,-0.09765625,-0.035595703124999996
0.003908,-0.09765625,-0.03460693359375
0.003909,-0.09765625,-0.035595703124999996
0.00391,-0.048828125,-0.03460693359375
0.003911,-0.09765625,-0.03460693359375
0.003912,-0.09765625,-0.035595703124999996
0.003913,-0.146484375,-0.035595703124999996
0.003914,-0.146484375,-0.035595703124999996
0.003915,-0.09765625,-0.03460693359375
0.003916,-0.09765625,-0.0336181640625
0.003917,-0.09765625,-0.03460693359375
0.003918,-0.09765625,-0.03460693359375
0.003919,-0.09765625,-0.03460693359375
0.00392,-0.09765625,-0.035595703124999996
0.003921,-0.09765625,-0.0336181640625
0.003922,-0.09765625,-0.03460693359375
0.003923,-0.146484375,-0.0336181640625
0.003924,-0.09765625,-0.03460693359375
0.003925,-0.09765625,-0.03460693359375
0.003926,-0.09765625,-0.03460693359375
0.003927,-0.09765625,-0.035595703124999996
0.003928,-0.146484375,-0.0336181640625
0.003929,-0.09765625,-0.03460693359375
0.00393,-0.09765625,-0.035595703124999996
0.003931,-0.09765625,-0.03460693359375
0.003932,-0.09765625,-0.03460693359375
0.003933,-0.09765625,-0.035595703124999996
0.003934,-0.09765625,-0.03460693359375
0.003935,-0.09765625,-0.035595703124999996
0.003936,-0.09765625,-0.0336181640625
0.003937,-0.09765625,-0.03460693359375
0.003938,-0.09765625,-0.0336181640625
0.003939,-0.09765625,-0.035595703124999996
0.00394,-0.09765625,-0.03460693359375
0.003941,-0.146484375,-0.03460693359375
0.003942,-0.09765625,-0.03460693359375
0.003943,-0.09765625,-0.035595703124999996
0.003944,-0.09765625,-0.035595703124999996
0.003945,-0.09765625,-0.0336181640625
0.003946,-0.09765625,-0.03460693359375
0.003947,-0.09765625,-0.03460693359375
0.003948,-0.146484375,-0.0336181640625
0.003949,-0.09765625,-0.03460693359375
0.00395,-0.09765625,-0.03460693359375
0.003951,-0.09765625,-0.03460693359375
0.003952,-0.09765625,-0.03460693359375
0.003953,-0.09765625,-0.035595703124999996
0.003954,-0.09765625,-0.03460693359375
0.003955,-0.09765625,-0.035595703124999996
0.003956,-0.09765625,-0.0336181640625
0.003957,-0.09765625,-0.0336181640625
0.003958,-0.09765625,-0.03460693359375
0.003959,-0.09765625,-0.03460693359375
0.00396,-0.09765625,-0.0336181640625
0.003961,-0.09765625,-0.03460693359375
0.003962,-0.09765625,-0.03460693359375
0.003963,-0.09765625,-0.03460693359375
0.003964,-0.09765625,-0.03460693359375
0.003965,-0.09765625,-0.035595703124999996
0.003966,-0.09765625,-0.03460693359375
0.003967,-0.09765625,-0.03460693359375
0.003968,-0.09765625,-0.03460693359375
0.003969,-0.09765625,-0.035595703124999996
0.00397,-0.09765625,-0.03460693359375
0.003971,-0.146484375,-0.03460693359375
0.003972,-0.09765625,-0.03460693359375
0.003973,-0.09765625,-0.03460693359375
0.003974,-0.146484375,-0.0336181640625
0.003975,-0.09765625,-0.03460693359375
0.003976,-0.09765625,-0.03460693359375
0.003977,-0.146484375,-0.03460693359375
0.003978,-0.09765625,-0.03460693359375
0.003979,-0.09765625,-0.0336181640625
0.00398,-0.146484375,-0.03460693359375
0.003981,-0.09765625,-0.03460693359375
0.003982,-0.09765625,-0.03460693359375
0.003983,-0.09765625,-0.03460693359375
0.003984,-0.09765625,-0.03460693359375
0.003985,-0.09765625,-0.0336181640625
0.003986,-0.146484375,-0.0336181640625
0.003987,-0.09765625,-0.035595703124999996
0.003988,-0.146484375,-0.0336181640625
0.003989,-0.09765625,-0.0336181640625
0.00399,-0.09765625,-0.0336181640625
0.003991,-0.09765625,-0.0336181640625
0.003992,-0.09765625,-0.0336181640625
0.003993,-0.09765625,-0.0336181640625
0.003994,-0.09765625,-0.03460693359375
0.003995,-0.09765625,-0.0336181640625
0.003996,-0.09765625,-0.0336181640625
0.003997,-0.09765625,-0.0336181640625
0.003998,-0.09765625,-0.0336181640625
0.003999,-0.09765625,-0.0336181640625
0.004,-0.09765625,-0.0336181640625
0.004001,-0.09765625,-0.0336181640625
0.004002,-0.09765625,-0.0336181640625
0.004003,-0.09765625,-0.0336181640625
0.004004,-0.09765625,-0.0336181640625
0.004005,-0.09765625,-0.03460693359375
0.004006,-0.09765625,-0.0336181640625
0.004007,-0.09765625,-0.0336181640625
0.004008,-0.09765625,-0.0336181640625
0.004009,-0.146484375,-0.0336181640625
0.00401,-0.146484375,-0.0336181640625
0.004011,-0.09765625,-0.0336181640625
0.004012,-0.1953125,-0.03460693359375
0.004013,-0.09765625,-0.0336181640625
0.004014,-0.09765625,-0.0336181640625
0.004015,-0.09765625,-0.0336181640625
0.004016,-0.09765625,-0.0336181640625
0.004017,-0.09765625,-0.0336181640625
0.004018,-0.09765625,-0.0336181640625
0.004019,-0.09765625,-0.0336181640625
0.00402,-0.09765625,-0.0336181640625
0.004021,-0.09765625,-0.0336181640625
0.004022,-0.09765625,-0.0336181640625
0.004023,-0.09765625,-0.0336181640625
0.004024,-0.09765625,-0.0336181640625
0.004025,-0.09765625,-0.0336181640625
0.004026,-0.146484375,-0.0336181640625
0.004027,-0.09765625,-0.0336181640625
0.004028,-0.09765625,-0.0336181640625
0.004029,-0.09765625,-0.0336181640625
0.00403,-0.09765625,-0.03262939453125
0.004031,-0.09765625,-0.03262939453125
0.004032,-0.09765625,-0.0336181640625
0.004033,-0.09765625,-0.0336181640625
0.004034,-0.09765625,-0.0336181640625
0.004035,-0.09765625,-0.03262939453125
0.004036,-0.09765625,-0.03262939453125
0.004037,-0.09765625,-0.03262939453125
0.004038,-0.09765625,-0.03262939453125
0.004039,-0.09765625,-0.03262939453125
0.00404,-0.09765625,-0.03262939453125
0.004041,-0.09765625,-0.03262939453125
0.004042,-0.09765625,-0.0336181640625
0.004043,-0.09765625,-0.0336181640625
0.004044,-0.09765625,-0.03262939453125
0.004045,-0.146484375,-0.0336181640625
0.004046,-0.09765625,-0.03262939453125
0.004047,-0.09765625,-0.03262939453125
0.004048,-0.146484375,-0.03262939453125
0.004049,-0.09765625,-0.031640625
0.00405,-0.09765625,-0.0336181640625
0.004051,-0.09765625,-0.03262939453125
0.004052,-0.09765625,-0.0336181640625
0.004053,-0.09765625,-0.03262939453125
0.004054,-0.09765625,-0.03262939453125
0.004055,-0.09765625,-0.03262939453125
0.004056,-0.09765625,-0.031640625
0.004057,-0.09765625,-0.0336181640625
0.004058,-0.09765625,-0.03262939453125
0.004059,-0.09765625,-0.03262939453125
0.00406,-0.09765625,-0.03262939453125
0.004061,-0.09765625,-0.0336181640625
0.004062,-0.09765625,-0.03262939453125
0.004063,-0.09765625,-0.031640625
0.004064,-0.09765625,-0.0336181640625
0.004065,-0.09765625,-0.0336181640625
0.004066,-0.09765625,-0.03262939453125
0.004067,-0.146484375,-0.03262939453125
0.004068,-0.09765625,-0.0336181640625
0.004069,-0.09765625,-0.03262939453125
0.00407,-0.09765625,-0.031640625
0.004071,-0.09765625,-0.03262939453125
0.004072,-0.09765625,-0.03262939453125
0.004073,-0.09765625,-0.03262939453125
0.004074,-0.09765625,-0.031640625
0.004075,-0.09765625,-0.0336181640625
0.004076,-0.09765625,-0.0336181640625
0.004077,-0.09765625,-0.03262939453125
0.004078,-0.09765625,-0.03262939453125
0.004079,-0.09765625,-0.03262939453125
0.00408,-0.09765625,-0.03262939453125
0.004081,-0.09765625,-0.031640625
0.004082,-0.146484375,-0.03262939453125
0.004083,-0.09765625,-0.0336181640625
0.004084,-0.09765625,-0.03262939453125
0.004085,-0.09765625,-0.03262939453125
0.004086,-0.09765625,-0.03262939453125
0.004087,-0.09765625,-0.031640625
0.004088,-0.09765625,-0.0336181640625
0.004089,-0.09765625,-0.031640625
0.00409,-0.09765625,-0.031640625
0.004091,-0.09765625,-0.031640625
0.004092,-0.09765625,-0.031640625
0.004093,-0.09765625,-0.031640625
0.004094,-0.09765625,-0.03262939453125
0.004095,-0.09765625,-0.031640625
0.004096,-0.09765625,-0.03262939453125
0.004097,-0.09765625,-0.031640625
0.004098,-0.09765625,-0.03262939453125
0.004099,-0.09765625,-0.03262939453125
0.0041,-0.09765625,-0.031640625
0.004101,-0.09765625,-0.031640625
0.004102,-0.09765625,-0.03262939453125
0.004103,-0.09765625,-0.031640625
0.004104,-0.09765625,-0.031640625
0.004105,-0.09765625,-0.031640625
0.004106,-0.09765625,-0.031640625
0.004107,-0.09765625,-0.031640625
0.004108,-0.09765625,-0.03262939453125
0.004109,-0.09765625,-0.03262939453125
0.00411,-0.09765625,-0.03262939453125
0.004111,-0.09765625,-0.03262939453125
0.004112,-0.09765625,-0.031640625
0.004113,-0.09765625,-0.03262939453125
0.004114,-0.09765625,-0.031640625
0.004115,-0.09765625,-0.03262939453125
0.004116,-0.048828125,-0.03262939453125
0.004117,-0.09765625,-0.03262939453125
0.004118,-0.09765625,-0.031640625
0.004119,-0.09765625,-0.031640625
0.00412,-0.09765625,-0.03262939453125
0.004121,-0.09765625,-0.03262939453125
0.004122,-0.09765625,-0.031640625
0.004123,-0.09765625,-0.03262939453125
0.004124,-0.146484375,-0.03262939453125
0.004125,-0.09765625,-0.03262939453125
0.004126,-0.09765625,-0.031640625
0.004127,-0.09765625,-0.03262939453125
0.004128,-0.146484375,-0.031640625
0.004129,-0.09765625,-0.031640625
0.00413,-0.09765625,-0.031640625
0.004131,-0.09765625,-0.031640625
0.004132,-0.09765625,-0.03262939453125
0.004133,-0.09765625,-0.03262939453125
0.004134,-0.09765625,-0.03262939453125
0.004135,-0.09765625,-0.03262939453125
0.004136,-0.09765625,-0.031640625
0.004137,-0.146484375,-0.0336181640625
0.004138,-0.09765625,-0.03262939453125
0.004139,-0.09765625,-0.03262939453125
0.00414,-0.09765625,-0.03262939453125
0.004141,-0.146484375,-0.031640625
0.004142,-0.09765625,-0.03262939453125
0.004143,-0.09765625,-0.03262939453125
0.004144,-0.146484375,-0.0336181640625
0.004145,-0.09765625,-0.03262939453125
0.004146,-0.09765625,-0.03262939453125
0.004147,-0.09765625,-0.03262939453125
0.004148,-0.09765625,-0.03262939453125
0.004149,-0.09765625,-0.03262939453125
0.00415,-0.09765625,-0.031640625
0.004151,-0.09765625,-0.0336181640625
0.004152,-0.09765625,-0.0336181640625
0.004153,-0.09765625,-0.0336181640625
0.004154,-0.09765625,-0.0336181640625
0.004155,-0.09765625,-0.03262939453125
0.004156,-0.09765625,-0.03262939453125
0.004157,-0.09765625,-0.03262939453125
0.004158,-0.09765625,-0.03262939453125
0.004159,-0.09765625,-0.03262939453125
0.00416,-0.09765625,-0.03262939453125
0.004161,-0.146484375,-0.031640625
0.004162,-0.09765625,-0.0336181640625
0.004163,-0.146484375,-0.0336181640625
0.004164,-0.09765625,-0.03262939453125
0.004165,-0.09765625,-0.0336181640625
0.004166,-0.09765625,-0.0336181640625
0.004167,-0.09765625,-0.03262939453125
0.004168,-0.146484375,-0.0336181640625
0.004169,-0.09765625,-0.0336181640625
0.00417,-0.146484375,-0.03460693359375
0.004171,-0.146484375,-0.03262939453125
0.004172,-0.09765625,-0.0336181640625
0.004173,-0.09765625,-0.0336181640625
0.004174,-0.09765625,-0.0336181640625
0.004175,-0.09765625,-0.0336181640625
0.004176,-0.09765625,-0.0336181640625
0.004177,-0.146484375,-0.0336181640625
0.004178,-0.09765625,-0.0336181640625
0.004179,-0.09765625,-0.0336181640625
0.00418,-0.146484375,-0.0336181640625
0.004181,-0.09765625,-0.03460693359375
0.004182,-0.09765625,-0.03460693359375
0.004183,-0.09765625,-0.0336181640625
0.004184,-0.09765625,-0.0336181640625
0.004185,-0.09765625,-0.03460693359375
0.004186,-0.09765625,-0.0336181640625
0.004187,-0.09765625,-0.0336181640625
0.004188,-0.09765625,-0.0336181640625
0.004189,-0.09765625,-0.035595703124999996
0.00419,-0.09765625,-0.0336181640625
0.004191,-0.09765625,-0.03460693359375
0.004192,-0.09765625,-0.03460693359375
0.004193,-0.09765625,-0.0336181640625
0.004194,-0.09765625,-0.03460693359375
0.004195,-0.09765625,-0.03460693359375
0.004196,-0.09765625,-0.035595703124999996
0.004197,-0.09765625,-0.03460693359375
0.004198,-0.09765625,-0.03460693359375
0.004199,-0.09765625,-0.03460693359375
0.0042,-0.09765625,-0.03460693359375
0.004201,-0.09765625,-0.03460693359375
0.004202,-0.09765625,-0.03460693359375
0.004203,-0.09765625,-0.035595703124999996
0.004204,-0.09765625,-0.03460693359375
0.004205,-0.09765625,-0.035595703124999996
0.004206,-0.09765625,-0.03460693359375
0.004207,-0.09765625,-0.03460693359375
0.004208,-0.09765625,-0.0336181640625
0.004209,-0.09765625,-0.0336181640625
0.00421,-0.146484375,-0.0336181640625
0.004211,-0.09765625,-0.0336181640625
0.004212,-0.09765625,-0.03460693359375
0.004213,-0.09765625,-0.03460693359375
0.004214,-0.09765625,-0.03460693359375
0.004215,-0.09765625,-0.035595703124999996
0.004216,-0.09765625,-0.03460693359375
0.004217,-0.09765625,-0.03460693359375
0.004218,-0.09765625,-0.0336181640625
0.004219,-0.09765625,-0.0336181640625
0.00422,-0.09765625,-0.035595703124999996
0.004221,-0.09765625,-0.03460693359375
0.004222,-0.09765625,-0.035595703124999996
0.004223,-0.146484375,-0.03460693359375
0.004224,-0.09765625,-0.03460693359375
0.004225,-0.09765625,-0.035595703124999996
0.004226,-0.09765625,-0.03460693359375
0.004227,-0.09765625,-0.0336181640625
0.004228,-0.09765625,-0.03460693359375
0.004229,-0.09765625,-0.0336181640625
0.00423,-0.09765625,-0.03460693359375
0.004231,-0.09765625,-0.03460693359375
0.004232,-0.09765625,-0.03460693359375
0.004233,-0.09765625,-0.0336181640625
0.004234,-0.09765625,-0.03460693359375
0.004235,-0.09765625,-0.03460693359375
0.004236,-0.09765625,-0.03460693359375
0.004237,-0.09765625,-0.0336181640625
0.004238,-0.09765625,-0.03460693359375
0.004239,-0.09765625,-0.03460693359375
0.00424,-0.09765625,-0.03460693359375
0.004241,-0.146484375,-0.03460693359375
0.004242,-0.09765625,-0.03460693359375
0.004243,-0.09765625,-0.03460693359375
0.004244,-0.09765625,-0.03460693359375
0.004245,-0.09765625,-0.03460693359375
0.004246,-0.048828125,-0.0336181640625
